segment_id_beg,segment_id_end,longitude,latitude,h_te_best_fit,h_te_uncertainty,h_canopy,h_canopy_uncertainty,track_id,beam,file_name
1899588,1899592,48.78094482421875,-19.387195587158203,22.763617,,32.8881,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899593,1899597,48.78084945678711,-19.38629722595215,30.478128,7.7637773,23.57689,8.681867,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899598,1899602,48.780757904052734,-19.38539695739746,31.397167,,17.65511,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899613,1899617,48.78047180175781,-19.3826961517334,9.646168,0.028640322,17.136627,0.06604087,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899618,1899622,48.78038024902344,-19.381797790527344,9.788266,0.017803723,,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899623,1899627,48.78028869628906,-19.380897521972656,9.092599,0.25913554,7.1213617,0.22459038,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899628,1899632,48.78019332885742,-19.37999725341797,9.106887,0.0523823,9.660436,0.095641315,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899633,1899637,48.78010177612305,-19.37909698486328,8.676425,1.0160786,22.358948,1.4280188,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899638,1899642,48.78001022338867,-19.378196716308594,17.51837,,20.245552,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899643,1899647,48.77991485595703,-19.377296447753906,18.867794,,21.914593,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899648,1899652,48.779823303222656,-19.37639617919922,15.737658,,21.360126,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899653,1899657,48.77973175048828,-19.37549591064453,16.315765,0.26717713,22.374857,0.5874484,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899663,1899667,48.77954864501953,-19.37369728088379,10.233223,0.024089089,,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899668,1899672,48.77945327758789,-19.3727970123291,10.248785,0.022371272,,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899673,1899677,48.779361724853516,-19.371896743774414,12.0292635,,24.511099,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899678,1899682,48.77927017211914,-19.370996475219727,13.493735,1.1089097,19.015385,1.8938768,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899683,1899687,48.779178619384766,-19.37009620666504,17.890488,2.4900756,19.142506,1.7871823,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899688,1899692,48.77908706665039,-19.36919593811035,43.007893,2.9194653,15.1715355,4.452741,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899693,1899697,48.778995513916016,-19.368295669555664,19.332674,0.32474723,18.367315,0.6426473,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899698,1899702,48.77890396118164,-19.367395401000977,29.11491,,22.728134,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899703,1899707,48.77881622314453,-19.36649513244629,30.578737,,29.97369,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899708,1899712,48.77872085571289,-19.3655948638916,23.520674,3.2839792,24.440004,4.2589364,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899713,1899717,48.778629302978516,-19.364694595336914,36.986004,,14.597717,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899718,1899722,48.778533935546875,-19.36379623413086,33.160923,,20.469868,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899723,1899727,48.7784423828125,-19.362895965576172,23.544815,1.5141052,22.063395,2.0583384,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899738,1899742,48.77817153930664,-19.36019515991211,31.792952,10.674609,17.555122,5.7464533,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899743,1899747,48.77808380126953,-19.359294891357422,29.37927,,17.532198,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899748,1899752,48.777992248535156,-19.358394622802734,18.111473,2.877844,14.014057,2.1273205,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899753,1899757,48.77790069580078,-19.357494354248047,14.67292,0.47990453,15.105391,0.8323845,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899758,1899762,48.777809143066406,-19.35659408569336,19.22137,4.5644755,18.430943,3.3277733,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899763,1899767,48.77771759033203,-19.355693817138672,18.985292,,17.546213,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899768,1899772,48.77762985229492,-19.354793548583984,18.74745,0.9660762,9.628094,1.3579508,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899773,1899777,48.77753829956055,-19.353893280029297,16.920073,2.143134,16.6575,1.998865,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899778,1899782,48.77744674682617,-19.35299301147461,30.073767,3.9282768,16.436329,2.3486297,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899783,1899787,48.7773551940918,-19.352092742919922,39.64543,,12.751041,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899788,1899792,48.77726745605469,-19.351192474365234,40.19272,,12.968441,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899793,1899797,48.77717590332031,-19.350292205810547,23.349365,,30.275764,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899798,1899802,48.77708053588867,-19.34939193725586,19.634037,1.3070832,30.305897,2.0791075,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899803,1899807,48.77699279785156,-19.348491668701172,29.342314,,32.860203,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899808,1899812,48.77690124511719,-19.347591400146484,30.90331,2.5359688,26.348984,3.0097296,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899813,1899817,48.77680969238281,-19.346691131591797,21.143211,0.1968573,18.887274,0.3827749,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899818,1899822,48.77671813964844,-19.34579086303711,29.747221,9.713031,24.768648,4.350079,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899823,1899827,48.77662658691406,-19.344890594482422,47.087234,,26.542217,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899828,1899832,48.77653503417969,-19.343990325927734,69.966156,,21.275131,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899833,1899837,48.77644729614258,-19.343090057373047,81.70324,2.2633822,22.126648,2.8886523,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899838,1899842,48.7763557434082,-19.34218978881836,88.80576,18.184925,21.692436,10.109035,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899843,1899847,48.776268005371094,-19.341289520263672,97.506775,32.37029,19.737015,10.797727,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899863,1899867,48.77590560913086,-19.337688446044922,168.95163,,20.617584,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899868,1899872,48.77581024169922,-19.336788177490234,155.06825,,21.24054,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899873,1899877,48.775718688964844,-19.335887908935547,149.17032,,22.411713,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899878,1899882,48.775630950927734,-19.33498764038086,163.2379,27.273306,24.70578,17.575932,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899883,1899887,48.775535583496094,-19.334089279174805,178.70676,,22.602676,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899888,1899892,48.775447845458984,-19.333189010620117,185.5702,,27.67479,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899893,1899897,48.77535629272461,-19.33228874206543,179.75336,35.77174,24.545181,15.88468,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899898,1899902,48.775264739990234,-19.331388473510742,173.64746,,26.444412,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899903,1899907,48.775169372558594,-19.330488204956055,187.74342,20.583202,26.75682,14.011272,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899908,1899912,48.77507781982422,-19.329587936401367,210.36958,9.099762,11.854065,9.812473,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899913,1899917,48.774986267089844,-19.32868766784668,202.59322,33.70688,11.320496,8.840762,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899918,1899922,48.77489471435547,-19.327787399291992,202.69275,25.05859,23.99556,10.300966,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899923,1899927,48.774803161621094,-19.326887130737305,221.29645,,14.970581,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899928,1899932,48.77471160888672,-19.325986862182617,226.91895,45.266903,14.293076,11.2764015,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899933,1899937,48.77461624145508,-19.32508659362793,231.01767,,18.478485,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899938,1899942,48.77452087402344,-19.324188232421875,228.79086,,14.590988,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899943,1899947,48.77442932128906,-19.323287963867188,220.95364,,13.754532,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899948,1899952,48.77433395385742,-19.3223876953125,206.88467,8.033892,13.099533,9.4458,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899953,1899957,48.77423858642578,-19.321487426757812,199.13162,34.092987,14.63092,26.831043,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899958,1899962,48.774147033691406,-19.320587158203125,190.39917,1.2861251,16.81218,1.7593324,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899963,1899967,48.77405548095703,-19.319686889648438,190.25253,2.9733593,18.578522,3.98922,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899968,1899972,48.773963928222656,-19.31878662109375,199.5603,,21.440384,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899973,1899977,48.773868560791016,-19.317888259887695,206.82176,,12.286118,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899978,1899982,48.77377700805664,-19.316987991333008,209.74014,26.126343,22.682388,10.581666,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899983,1899987,48.773681640625,-19.31608772277832,197.8078,9.720465,23.38124,9.155863,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899988,1899992,48.77358627319336,-19.315187454223633,195.67456,4.9886923,18.2995,4.93563,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1899998,1900002,48.773399353027344,-19.31338882446289,212.285,42.485855,19.353958,22.297663,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900003,1900007,48.77330780029297,-19.312488555908203,201.1577,5.201117,13.604034,2.1356986,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900008,1900012,48.77321243286133,-19.311588287353516,205.44565,,13.902847,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900013,1900017,48.77311706542969,-19.310688018798828,193.28812,24.399437,15.0620575,16.754112,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900018,1900022,48.77302169799805,-19.30978775024414,180.44562,13.888214,17.669205,14.788206,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900023,1900027,48.772926330566406,-19.308889389038086,197.83334,,20.627655,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900028,1900032,48.77283477783203,-19.3079891204834,206.08426,25.589705,19.127655,10.043746,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900033,1900037,48.77273941040039,-19.30708885192871,198.7808,,14.669128,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900038,1900042,48.772640228271484,-19.306188583374023,162.39642,10.221112,19.568085,10.717524,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900043,1900046,48.772544860839844,-19.30529022216797,137.91113,13.85409,16.7361,9.300521,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900048,1900052,48.7724494934082,-19.30438995361328,138.80421,,22.08731,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900058,1900062,48.772254943847656,-19.302589416503906,114.21907,1.5866439,14.463921,2.3805313,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900073,1900077,48.771968841552734,-19.299890518188477,101.88875,1.7355983,17.335098,2.6091702,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900078,1900082,48.771873474121094,-19.29899024963379,102.43929,0.5337807,14.093643,0.7931432,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900083,1900087,48.77177810668945,-19.298091888427734,101.541695,0.43708318,10.201241,0.5539755,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900088,1900092,48.77168273925781,-19.297191619873047,108.98358,3.2246065,16.945923,3.5280375,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900093,1900097,48.77158737182617,-19.29629135131836,120.8652,,17.580109,,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900098,1900102,48.77149200439453,-19.295392990112305,117.46549,13.116033,19.044296,8.510926,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900103,1900107,48.77139663696289,-19.294492721557617,134.71658,21.778383,18.253036,13.293954,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900108,1900112,48.77130126953125,-19.29359245300293,145.31552,36.379448,25.92125,13.844359,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900113,1900117,48.77120590209961,-19.292692184448242,158.12982,10.591219,13.1267395,12.291232,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900118,1900122,48.771114349365234,-19.291791915893555,171.10486,13.884007,19.099411,11.401124,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
1900133,1900136,48.77082443237305,-19.289093017578125,184.89207,15.1170435,23.84262,15.028239,943,gt3r,processed_ATL08_20200527080656_09430714_004_01.h5
