segment_id_beg,segment_id_end,longitude,latitude,h_te_best_fit,h_te_uncertainty,h_canopy,h_canopy_uncertainty,track_id,beam,file_name
1899305,1899309,48.88284683227539,-19.42904281616211,21.227703,,22.054914,,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899310,1899314,48.882755279541016,-19.428142547607422,13.032879,0.4426042,,,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899315,1899319,48.882659912109375,-19.427244186401367,15.541011,3.8106465,31.38915,5.5998874,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899320,1899324,48.8825569152832,-19.42634391784668,23.164528,,35.27044,,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899325,1899329,48.882469177246094,-19.425443649291992,16.316645,3.3384807,26.716911,4.5331693,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899335,1899339,48.88228225708008,-19.423643112182617,-1.3200754,0.2163386,15.747754,0.2998222,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899340,1899344,48.88218688964844,-19.42274284362793,4.4900675,,31.0639,,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899350,1899354,48.88199996948242,-19.420944213867188,3.495595,0.8774143,17.939556,2.7094343,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899355,1899359,48.88190841674805,-19.4200439453125,-4.374079,,13.262307,,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899360,1899364,48.881813049316406,-19.419143676757812,7.7512627,0.27661407,6.3485093,0.39763936,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899365,1899369,48.8817138671875,-19.418243408203125,22.439955,,11.531315,,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899375,1899379,48.88153076171875,-19.416444778442383,12.447573,2.1730304,22.280983,3.695823,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899380,1899384,48.881431579589844,-19.415544509887695,11.553484,,18.029089,,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899385,1899389,48.88134002685547,-19.414644241333008,15.585426,5.6373925,15.189514,2.089787,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899390,1899394,48.88124465942383,-19.41374397277832,18.796392,,11.689335,,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899400,1899404,48.88105773925781,-19.411943435668945,6.091235,,13.217464,,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899405,1899409,48.88096237182617,-19.41104507446289,17.298567,1.2312368,13.266821,1.5329413,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899415,1899419,48.88077163696289,-19.409244537353516,14.595279,0.5192176,12.7838955,0.93690985,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899445,1899449,48.88020706176758,-19.403844833374023,3.2119067,,20.399252,,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899450,1899454,48.8801155090332,-19.402944564819336,8.875135,0.59980845,11.585636,0.50107646,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899455,1899459,48.88002395629883,-19.40204429626465,9.3664,0.63086224,14.539894,0.64781284,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899460,1899464,48.87992477416992,-19.401145935058594,12.772274,,20.250698,,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899465,1899469,48.87983322143555,-19.400245666503906,9.905635,1.5460551,9.648893,0.22813259,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899470,1899474,48.879737854003906,-19.39934539794922,20.719728,2.3206446,20.0662,1.2614837,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899475,1899479,48.879642486572266,-19.39844512939453,7.0672793,,28.23608,,943,gt3r,processed_ATL08_20200826034643_09430814_004_01.h5
1899040,1899044,48.88701248168945,-19.476818084716797,-2.5048504,0.0529665,10.829488,0.077942796,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899045,1899049,48.88692092895508,-19.47591781616211,-5.6021323,0.16118942,9.380278,0.033908352,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899050,1899054,48.88682174682617,-19.475019454956055,3.4123192,0.1329415,10.529137,0.16638085,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899055,1899059,48.88672637939453,-19.474119186401367,1.9740121,0.02603605,21.039831,0.20533253,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899060,1899064,48.886634826660156,-19.47321891784668,-0.7478552,0.005042011,20.264488,0.09119881,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899065,1899069,48.886539459228516,-19.472318649291992,-0.78353643,0.0064714383,,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899070,1899074,48.88644790649414,-19.471418380737305,-0.8611339,0.0064119035,,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899075,1899079,48.886356353759766,-19.470518112182617,-0.87554634,0.003935229,,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899080,1899084,48.886260986328125,-19.469619750976562,-1.1858335,0.0016442185,,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899085,1899089,48.886165618896484,-19.468719482421875,-0.8974438,0.018211642,11.898143,0.058724556,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899090,1899094,48.886070251464844,-19.467819213867188,8.42635,0.32916537,5.463929,0.2676269,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899095,1899099,48.8859748840332,-19.4669189453125,19.406275,0.16430642,5.226947,0.20452091,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899100,1899104,48.8858757019043,-19.466020584106445,17.38783,0.2026642,4.21937,0.25513333,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899105,1899109,48.885780334472656,-19.465120315551758,17.16689,0.31126505,4.9145203,0.25562957,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899110,1899114,48.885684967041016,-19.46422004699707,12.738687,0.4231746,6.287487,0.21727821,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899115,1899119,48.885597229003906,-19.463319778442383,5.2156963,,12.329916,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899120,1899124,48.88550567626953,-19.462419509887695,9.415442,,13.1324,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899125,1899129,48.88541030883789,-19.461519241333008,11.229355,,11.533099,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899130,1899134,48.885318756103516,-19.46061897277832,1.2980921,0.0042724838,12.081491,0.038848445,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
